title,text,subject,date,label
"After U.S. exit, Asian nations try to save TPP trade deal","WELLINGTON/TOKYO (Reuters) - Australia and New Zealand said on Tuesday they hope to salvage the Trans-Pacific Partnership (TPP) by encouraging China and other Asian countries to join the trade pact after U.S. President Donald Trump kept a promise to abandon the accord. The TPP, which the United States had signed but not ratified, was a pillar of former U.S. President Barack Obama’s policy to pivot to Asia.  Japanese Prime Minister Shinzo Abe has touted it as an engine of economic reform, as well as a counter-weight to a rising China, which is not a TPP member. Fulfilling a campaign pledge, Trump signed an executive order in the Oval Office on Monday pulling the United States out of the 2015 TPP agreement and distancing the United States from its Asian allies. Australian Prime Minister Malcolm Turnbull said he had held discussions with Abe, New Zealand Prime Minister Bill English and Singapore Prime Minister Lee Hsien Loong overnight about the possibility of proceeding without the United States. “Losing the United States from the TPP is a big loss, there is no question about that,” Turnbull told reporters in Canberra on Tuesday. “But we are not about to walk away ... certainly there is potential for China to join the TPP.” In Beijing, Foreign Ministry spokeswoman Hua Chunying did not say directly whether China would be interested in joining the TPP but that at a time of economic uncertainly the Asia-Pacific should make its own contributions to growth with openness. “We think that in the present situation, no matter what happens, all should keep going down the path of open, inclusive, continuous development, seeking cooperation and win-win,” Hua told a daily news briefing.  Obama had framed the TPP without China in an effort to write Asia’s trade rules before Beijing could, establishing U.S. economic leadership in the region as part of his “pivot to Asia”. China has proposed a counter pact, the Free Trade Area of the Asia Pacific (FTAAP) and has championed the Southeast Asian-backed Regional Comprehensive Economic Partnership (RCEP). Hua said efforts on FTAAP should be stepped up, adding China hoped talks on RCEP could be concluded at an early date. New Zealand’s English said the United States was ceding influence to China and the region’s focus could switch to alternative trade deals. “We’ve got this RCEP agreement with Southeast Asia, which up until now has been on a bit of a slow burn, but we might find the political will for that to pick up if TPP isn’t going to proceed,” English said. Malaysia’s trade minister said negotiators from the remaining TPP countries would be in “constant communication” to decide the best way forward. “Notwithstanding the current position of the new U.S. administration on (TPP), we will continue to engage with our American colleagues to strengthen our bilateral trade and economic relations, given the U.S.’s importance as our third-largest trading partner and a major source of investment,” Mustapa Mohamed said in a statement. The TTP, which has been five years in the making, requires ratification by at least six countries accounting for 85 percent of the combined gross domestic product of the member nations. Australia held open the possibility of China, the world’s top exporter, joining a revised deal. “The original architecture was to enable other countries to join,” Australian Trade Minister Steven Ciobo told the Australian Broadcasting Corporation on Tuesday. “Certainly I know that Indonesia has expressed interest and there would be scope for China if we are able to reformulate it.” Japan has led the push for the partnership, which includes Brunei, Canada, Chile, Malaysia, Mexico, Peru and Vietnam. “There is no change to our view that free trade is the source of economic growth,” Japanese Economy Minister Nobuteru Ishihara told reporters. When asked whether Japan would be open to negotiating a bilateral trade pact with the United States, Ishihara said it was uncertain whether U.S. trade officials would start such negotiations. Japanese Deputy Chief Cabinet Secretary Koichi Hagiuda said separately that Japan was not considering moves with other TPP members based on a lack of U.S. involvement. “As Prime Minister Abe has made clear, TPP without the United States is meaningless and the balance of interests would crumble,” he told a news conference, adding Japan would keep explaining the benefits of the pact for America. Abe had made TPP a core of his economic growth policies and along with the Obama administration, viewed it as strategically vital in the face of a rising China Trump took office on Friday and pledged to end what he called an “American carnage” of rusted factories and crime. He vowed to bring jobs back by renegotiating what he called bad multilateral trade deals in favor of bilateral ones. New Zealand Trade Minister Todd McClay said he had talked with a number of TPP-member ministers at the World Economic Forum in Davos last week and he expected they would meet in coming months. “The agreement still has value as a FTA (Free Trade Agreement) with the other countries involved,” McClay said in an emailed statement to Reuters. ",politicsNews,"January 24, 2017 ",0
"ANGELA MERKEL Running For Re-Election Makes Stunning Announcement To BAN BURKAS, After Flooding Nation With 2 Million (Mostly Muslim) Migrants","ANGELA Merkel today completed an astonishing U-turn as she formally endorsed a full burka ban following a backlash over her open-door migration policies.The German chancellor made the comments at a Christian Democratic Union (CDU) conference having recently declared she will seek re-election.She told the annual congress that it was legitimate to expect integration from newcomers, underlining her party s bid to ban the full face veil. The full veil must be banned wherever it is legally possible,  she said to a large round of applause.Merkel also stressed her determination to ensure that there s no repeat of last year s huge migrant influx as she seeks a new two-year term in charge of her conservative party.   Sun UKAn official within the ruling CDU/CSU coalition said regional states have to obey the law and warned those who didn t would lose funding.This comes in spite of German Chancellor Angela Merkel s long-standing open-door migrant policy, which began last year and has seen more than one million migrants enter the country since.The country is now home to more than 200,000 failed asylum seekers, who continue to live in Germany despite officials confirming they would be at no risk if they were forced to go back to their home countries.  Express UK",politics,"Dec 6, 2016",1
White House unveils list of ex-lobbyists granted ethics waivers,"The White House on Wednesday disclosed a group of former lobbyists working in President Donald Trump’s administration who have been issued ethics waivers, following a request from the U.S. government’s ethics agency. The list of at least 11 waivers include White House adviser Kellyanne Conway and Trump's Chief of Staff Reince Priebus, according to a chart issued on the White House website. (bit.ly/1LPKWx8) Conway is permitted to “participate in communications and meetings involving former clients which are political, advocacy, trade or non-profit organizations,” while Priebus, a former Republican National Committee chairman, is allowed to have communications and meetings with the RNC, the document says. Shortly after taking office in January, Trump signed an executive order barring lobbyists who joined the administration from working on issues related to their prior work. But the administration has the power to grant waivers to particular hires, exempting them from that restriction. Also on the list is Michael Catanzaro, a special assistant to the president and a former oil and gas lobbyist, who is cleared to weigh in on energy policy. Daniel Epstein, associate counsel to the president, “may provide legal advice to the White House Office or any agency of the executive branch and to take positions adverse to Cause of Action Institute.” Shahira Knight, a special assistant to the president who formerly worked for Fidelity, a financial services company,  “may participate in broad policy matters and particular matters of general applicability relating to tax, retirement and financial services issues.” Andrew Olmem, a special assistant to Trump who worked as an attorney to the Senate Banking Committee during the financial crisis, is cleared to join meetings with former clients involving Puerto Rico’s fiscal issues, along with a wide range of activities involving financial regulation. Mick Mulvaney, director of the Office of Management and Budget (OMB), had promised in a letter on Friday that the White House would comply with a request from the Office of Government Ethics (OGE) to provide information on which former lobbyists are working in the administration.       Mulvaney said in the letter that the administration was not seeking to impede efforts by OGE to obtain that information, despite earlier protests from Walter Shaub, the agency’s director. Shaub, an appointee under President Barack Obama in the final year of a five-year term, had requested in April copies of waivers the Trump administration granted to former lobbyists now appointed to positions in the government. Those requests were sent to agencies across the administration, seeking waivers that would allow former lobbyists to work on issues they had been involved with as paid advocates.  But OMB requested a stay of that request, prompting a fierce response from Shaub. He called the request “highly unusual” and said his agency has the authority to take “corrective action proceedings” against agencies that refuse its requests. In his Friday response, Mulvaney said the requested stay was not an attempt to stifle OGE efforts but rather to provide more time to “ensure sufficient consideration was given to legal questions.” “OMB has never sought to impede OGE,” he wrote. Mulvaney closed the letter by saying the OMB did not grant any lobbyist waivers itself. ",politicsNews,"June 1, 2017 ",0
BREAKING: REVEALED! Hillary’s Paid Speeches Published By Wikileaks And It’s NOT Pretty,"Excerpts from Hillary Clinton s closed-door paid speeches, including to financial firms, appeared to be made public for the first time on Friday when WikiLeaks published thousands of hacked emails from her campaign chairman.The speech transcripts, a major subject of contention during the Democratic primary, include quotes from Clinton about her distance from middle-class life ( I m kind of far removed ); her vision of strategic governing ( you need both a public and a private position ); and her views on trade, health care, and Wall Street ( even if it may not be 100 percent true, if the perception is that somehow the game is rigged. ) John Podesta, the Clinton campaign chairman, was the latest victim in a wave of hacks on key figures in Democratic politics and the political establishment in what administration officials say is an effort by Russia to undermine the election. Clinton research director Tony Carrk sent the excerpts in an email to Podesta and other senior aides, sourcing the  the flags from HRC s paid speeches  to the Harry Walker Agency, the firm that represented Clinton and arranged her dozens of public and private paid speech deals after she left the State Department in early 2013.The email is dated Jan. 25, 2016, with the subject line,  HRC Paid Speeches.  Carrk identified and sent the  highlights  in the email, telling Podesta and Clinton s communications director, Jennifer Palmieri, that there were  a lot of policy positions that we should give an extra scrub  with the campaign s policy department.*CLINTON IS AWARE OF SECURITY CONCERNS AROUND BLACKBERRIES**Clinton:  At The State Department We Were Attacked Every Hour, More Than Once An Hour By Incoming Efforts To Penetrate Everything We Had. And That Was True Across The U.S. Government. **CLINTON IS MORE FAVORABLE TO CANADIAN HEALTH CARE AND SINGLE PAYER**Clinton Said Single-Payer Health Care Systems  Can Get Costs Down,  And  Is As Good Or Better On Primary Care,  But  They Do Impose Things Like Waiting Times.  *  If you look at countries that are comparable, like Switzerland or Germany, for example, they have mixed systems. They don t have just a single-payer system, but they have very clear controls over budgeting and accountability. If you look at the single-payer systems, like Scandinavia, Canada, and elsewhere, they can get costs down because, you know, although their care, according to statistics, overall is as good or better on primary care, in particular, they do impose things like waiting times, you know. It takes longer to get like a hip replacement than it might take here.  [Hillary Clinton remarks to ECGR Grand Rapids, 6/17/13]Two campaign spokespeople did not respond to a request for comment early on Friday evening seeking confirmation on the authenticity of the excerpts.During this year s long-fought Democratic primary, Sen. Bernie Sanders repeatedly pressed Clinton to release the transcripts of the speeches, which were delivered to a variety of groups, including major firms like Goldman Sachs and Deutsche Bank. Late last year, Clinton said she would  look into  releasing the transcripts. She never did, arguing that Republicans and others should also release theirs.  Let everybody who s ever given a speech to any private group under any circumstances release them,  she told ABC this February.  We ll all release them at the same time.  Late into the primary, Sanders argued that the American people had a right to know what Clinton told well-heeled audiences on Wall Street about her economic policy.  We all rely on the market s transparency and integrity. So even if it may not be 100 percent true, if the perception is that somehow the game is rigged, that should be a problem for all of us, and we have to be willing to make that absolutely clear,  Clinton said in one apparent excerpt, softening an assertion she has made frequently on the trail, that  the economy is rigged in favor of those at the top.  In the same remarks, attributed to a 2014 speech to Deutsche Bank, Clinton also said that much of financial reform  really has to come from the industry itself.  The flagged excerpts don t provide context for Clinton s remarks, but include several comments in which she appears to express strong pro-trade sentiments.  My dream is a hemispheric common market, with open trade and open borders,  Clinton is quoted as telling a Brazilian bank in 2013.  We have to resist, protectionism, other kinds of barriers to market access and to trade. The apparent speech transcripts have spilled out into the public as young voters and progressives, including those who flocked to Sanders  campaign, still have questions about Clinton and may turn to a third-party candidate in the fall.Read more: Buzzfeed",politics,"Oct 7, 2016",1
 WATCH: Stephen Colbert HUMILIATES Rudy Giuliani With A Diagnosis Of His Own,"Rudy Giuliani s health insurance won t cover this burn.The former New York City mayor who now forgets about 9/11 has been repeatedly peddling conspiracy theories about Hillary Clinton s health on behalf of Donald Trump, insisting that she is too sick to be president and the only proof he offers is to tell people to go on the Internet and do a search on Google.During The Late Show on Tuesday night, Stephen Colbert took Giuliani to the woodshed for spreading unsubstantiated bullshit. Yes, Rudy Giuliani says just diagnose Hillary on the Internet,  Colbert said.  Because if it s on the internet you know it s true. For instance, I put my symptoms into WebMD and found out I have menopause. Colbert then did exactly what Giuliani told everyone to do and found hilarious results.As it turns out, the first thing Colbert found was a video of Giuliani saying that Hillary is sick. And that led to Colbert hilariously diagnosing Giuliani. So, let me get this straight, let me explain this to you. Here s what s happening: Giuliani says she s not healthy and then look it up on the Internet. And when you look it up on the Internet it says Giuliani says she s not healthy and to look it up on the Internet. It s like it s an endless loop. It s like a snake with its tail in its mouth. Or a man with his head up his own ass. Trump and his minions have been pushing the lie about Clinton s health for weeks now. Fox News host Sean Hannity started this witch hunt when he interpreted a video of Hillary being playful and joking around as her having seizures, something which a real journalist who has real seizures called him out for in Newsweek.And then Giuliani started peddling the conspiracy theory despite the fact that it has been thoroughly debunked. Even Hillary s own doctor released a detailed statement on her overall health.Colbert opined that Giuliani and Trump know so much about Hillary s health because they are  experts on female anatomy,  which he  proved  by showing a video of Giuliani dressed in drag being motorboated by the Republican nominee. You re going to want to verify that video. Just go online and put down  Donald Trump Rudy Giuliani motorboat,  Colbert quipped.But Colbert saved the most devastating diagnosis for last, and let s just say the truth is going to hurt Trump and Giuliani below the belt. I don t know why they keep saying things like  frail  or  weak  or  low-energy.  You re just tip-toeing around the medical condition that you re really upset about. One that she has that no other president in history has ever faced. Hillary Clinton has chronic  no penis. Here s the video via YouTube.Republicans need to stop peddling their false claims about Hillary s health. They are not real doctors and claiming that every little twitch or cough somehow disqualifies her from being president is completely asinine. FDR suffered from polio and led the nation through the Great Depression and World War II and served longer than any other president in American history. Woodrow Wilson suffered a stroke while in office and served out his second term. Dwight Eisenhower had a serious heart attack in 1955 and a mild stroke in 1957 but still was re-elected in 1956 and served his second term. Ronald Reagan underwent surgery several times to remove cancer.By Trump and Giuliani s logic, none of these men should have ever been president simply because of their various health problems, and those health issues were verifiable facts, not the garbage Republicans are claiming now about Hillary Clinton s health.Featured image via screen capture",News,"August 24, 2016",1
HOLY RIGGED ELECTION! Obama Regime Considers Special Declaration To Take Charge Of Elections! [VIDEO],"If the Obama regime is allowed to wrest control of our elections from the states America better get used to the idea of a President #CrookedHillary Even before the FBI identified new cyber attacks on two separate state election boards, the Department of Homeland Security began considering declaring the election a  critical infrastructure,  giving it the same control over security it has over Wall Street and and the electric power grid.The latest admissions of attacks could speed up that effort possibly including the upcoming presidential election, according to officials. We should carefully consider whether our election system, our election process, is critical infrastructure like the financial sector, like the power grid,  Homeland Security Secretary Jeh Johnson said. There s a vital national interest in our election process, so I do think we need to consider whether it should be considered by my department and others critical infrastructure,  he said at media conference earlier this month hosted by the Christian Science Monitor.DHS has a vital security role in 16 areas of critical infrastructure and they provide a model for what the department and Johnson could have in mind for the election.DHS describes it this way on their website:  There are 16 critical infrastructure sectors whose assets, systems, and networks, whether physical or virtual, are considered so vital to the United States that their incapacitation or destruction would have a debilitating effect on security, national economic security, national public health or safety, or any combination thereof. A White House policy directive adds,  The federal government also has a responsibility to strengthen the security and resilience of its own critical infrastructure, for the continuity of national essential functions, and to organize itself to partner effectively with and add value to the security and resilience efforts of critical infrastructure owners and operators. At the time, Johnson did not mention specific security issues, but the FBI has since cited one hack and another attempt.Johnson also said that the big issue at hand is that there isn t a central election system since the states run elections.  There s no one federal election system. There are some 9,000 jurisdictions involved in the election process,  Johnson said. Washington Examiner",left-news,"Aug 31, 2016",1
 WATCH: Black Panelists SHUT DOWN Trump Fan For Saying Trump Is A Civil Rights Leader (VIDEO),"Donald Trump s efforts to reach out to voters of color has been going about as terrible as one might expect it to go. Kayleigh McEnany, an avid Trump supporter, took part in a panel discussion on CNN s Anderson Cooper 360   where she attempted to continue that campaign. Not surprisingly, all she did was got shut down by the black members of the panel, Bakari Sellers and Angela Rae.McEnary began the panel discussion which revolved around black issues, by shouting down the black panelists, citing statistics about black people and poverty, saying that: You might think a 27.2% poverty rate among African American individuals is a good thing but  At that point, McEnary is interrupted by Rae who insists that no one had made that claim, asking her to retract the statement.That s when the panel really began to go into melt-down. McEnery tried to position Trump as a civil rights leader who  was on the cutting edge of civil rights  because he fought for inclusiveness in his clubs. While Trump might have expanded his customer base to include black and Jewish Americans. the other panelists were not buying it for a moment that Trump was a civil rights leader.What McEnery failed to mention, but Rae didn t, is that Trump only began to allow black and Jewish Americans into his clubs after he had been sued for housing discrimination.The best moment of the panel discussion is when Rae lays her thoughts out on the matter. She does not hold back, saying: If you want Donald Trump to say something that s meaningful to black people, and I m not going to be the spokesperson for all black people tonight, but what I m going to tell you is this. Plain and simple. He can disavow his racist butler. He can apologize for those two housing discriminations from the Department of Justice. He can tell me that that Black Lives Matter protester who he said deserves to get beat up, he can retract that and apologize for that. He can tell me that he never meant to say those legal fees of that guy that punched that black man in the face at his rally, should ve happened. He can apologize for the Indian man that was thrown out of his rally today. He can apologize to the Central Park Five  Sellers interrupts to say  All five of them. for taking out that full-page ad on them   I m not done, I m just getting started and I haven t even got to last July,  Rae continues.  My only point to you is this: Donald Trump doesn t just have a messaging problem. He has a message and belief problem, Kayleigh, and he has to   he has to hear it from more than Rhinestones and Polyester, his two little imps that go out on the trail for him. You can watch the panel discussion in full.Featured image from video screenshot",News,"August 20, 2016",1
Russian foreign ministry 'working behind scenes' to resolve North Korea crisis: RIA,"MOSCOW (Reuters) - A conflict on the Korean peninsula would have  catastrophic consequences , and Russia s foreign ministry is working  behind the scenes  on finding a political solution to the North Korea crisis, the RIA news agency cited a senior Russian diplomat as saying on Tuesday. Cited by RIA, Mikhail Ulyanov, the head of the non-proliferation and arms controls department at Russia s foreign ministry, also said the U.S. approach to North Korea was a dead end and the tool of sanctions against the North had almost been exhausted. North Korean Foreign Minister Ri Yong Ho said on Monday that U.S. President Donald Trump had declared war on North Korea and that Pyongyang reserves the right to take countermeasures, including shooting down U.S. strategic bombers even if they are not in the country s air space.     ",worldnews,"September 26, 2017 ",0
Argentina fires head of navy over submarine tragedy,"BUENOS AIRES (Reuters) - Argentina fired the head of its navy a month after a submarine disappeared in the South Atlantic with 44 crew members onboard, a government spokesman said on Saturday. Letting go of Navy Admiral Marcelo Eduardo Hip lito Srur was the first known disciplinary action taken by President Mauricio Macri s administration since contact was lost with the ARA San Juan on Nov. 15.  It was decided to remove him,  a government spokesman said. Families of the crew members criticized Macri s government for not clearly communicating with them and for abandoning rescue efforts. The navy said on Nov. 27 that water that entered the submarine s snorkel caused its battery to short-circuit before it went missing. The navy had previously said international organizations detected a noise that could have been the submarine s implosion the same day contact was lost. Hope of rescuing survivors was abandoned on Nov. 30. The navy said it searched for double the amount of time the submarine would have had oxygen. An international search for the submarine is still underway. ",worldnews,"December 16, 2017 ",0
Spanish parliament approves direct rule over Catalonia,"MADRID (Reuters) - The upper house of Spain s parliament on Friday authorized the government of Prime Minister Mariano Rajoy to rule Catalonia directly from Madrid, minutes after the restive region declared independence from Spain. Rajoy is now expected to convene his cabinet to adopt the first measures to govern Catalonia. This could include firing the Barcelona government and assuming direct supervision of Catalan police forces. ",worldnews,"October 27, 2017 ",0
SECOND TWIN FALLS SEXUAL ASSAULT CASE…Mohammed Hussein I. Eldai Faces Felony Charges For Sexual Assault Of “Mentally Retarded” Woman,"Donald Trump was clearly on to something when he said we need to stop allowing unvetted refugees into our country until we get the refugee situation under control TWIN FALLS, IDAHO   A town that was recently rocked by the horrific gang-rape of a five-year-old girl by refugee boys has had an arrest in a case involving charges of another disturbing sexual assault case last weekend.Mohammed Hussein I. Eldai, 28, is facing charges of felony sexual assault of a vulnerable adult for an attack that happened Friday afternoon.The alleged victim, who has been diagnosed with mental retardation, encountered Eldai when she was out for a walk in the Saturday afternoon heat and laid down to take a nap.As Twin Falls TV station KM TV reports:She then laid on the sidewalk when her fatigue took over. That s when she says 28-year-old Mohammed Hussein Eldai saw her and asked if she was okay.Court documents say Eldai brought the woman to his house where he made her a drink. She told police Eldai touched her and exposed himself to her while he kept the victim in his bedroom.Neither the media nor the local authorities have released information on why Mohammed Eldai was in Twin Falls, whether he is a U.S. citizen, or whether he has any connection to Twin Falls s controversial refugee program. Sources say that Eldai required the services of an interpreter in court.The June 2nd rape of a five-year-old garnered national attention after local politicians and media attempted to downplay or cover up the incident. In an exclusive interview with Breitbart News, the victim s father revealed that he had watched 30 seconds of the video of the horrific attack in that case.For entire story: Breitbart News",politics,"Aug 11, 2016",1
"Turkey's Erdogan, Iraq's Abadi to discuss Iraqi Kurdish referendum","ANKARA (Reuters) - Turkish President Tayyip Erdogan will meet Iraqi Prime Minister Haider al-Abadi this week to discuss their concerns about an independence referendum in Iraq s Kurdish region. Turkey, the United States and other Western powers have advised authorities in the semi-autonomous region to cancel the vote, worrying that tensions it would generate might act as an unwelcome distraction from the war on Islamic State in Iraq and Syria. With the largest Kurdish population in the region, Turkey also fears that a  Yes  vote would fuel separatism in its southeast, where militants of the outlawed Kurdistan Workers Party (PKK) have waged an insurgency for three decades. Kurdish leader Massoud Barzani said on Friday the referendum would go ahead as planned on Sept. 25. Speaking to reporters on Sunday before departing for New York to attend the U.N. General Assembly, Erdogan said Ankara and Baghdad had the same view regarding the referendum.  We will have a meeting with Mr Abadi in the United States, and from what we can see our goal is the same. Our goal is not dividing Iraq,  said Erdogan, who earlier said that Barzani s decision to not postpone the vote was  very wrong . Late on Saturday Turkish Prime Minister Binali Yildirim said the referendum was an issue of national security and Turkey would take any necessary steps in response. In Istanbul, close to a thousand people gathered to protest the inclusion of Kirkuk in the referendum, at an event organized by the nationalist opposition MHP party. Kirkuk, an oil-rich province claimed by authorities in both Baghdad and the Kurdish region, was included after its governor, Najmaddin Kareem, voted in favor of taking part. Iraq s parliament voted on Thursday to remove the governor from office following a request from Abadi, according to several lawmakers present, a move Barzani condemned. Last month, MHP leader Devlet Bahceli said the referendum should be viewed by Ankara as a reason for war  if necessary , but the prime minister dismissed the comments. Bahceli s ideas reflect those of a segment of Turkish society fiercely opposed to the idea of an independent Kurdistan and supportive of Iraq s Turkmen ethnic minority, which has historical and cultural ties to Turkey. With Barzani pressing on with the referendum, Erdogan said the Turkish government had brought forward planned national security council and cabinet meetings to Sept. 22 and that Turkey would announce its position on the referendum afterwards. Turkey has, however, built good relations with Barzani s administration, founded on strong economic links and shared suspicions of other Kurdish groups and Iraq s central government. The Kurdish Regional Government, led by Barzani s KDP party, exports hundreds of thousands of barrels of oil every day to world markets via Turkey. Iraqi President Fuad Masum on Sunday called on the country s leading politicians to start urgent dialogue to defuse tensions linked to the referendum plans. Masum, a Kurd, holds a largely ceremonial position under the Iraqi federal power-sharing regime, which concentrates executive powers in the hands of the prime minister, a Shi ite.  ",worldnews,"September 17, 2017 ",0
Report: Facebook’s Zuckerberg Gave FBI’s Mueller Info for Russia Investigation,"The information below is almost like a satire piece from The Onion. It s so funny that anyone could claim that ads are believed to have swayed the election.How about the fact that Clinton was a horrible candidate? How about the fact that the American people are 100% FED Up! with phony career politicians. The  report  from Facebook was turned over to special counsel Robert Mueller. What a joke! THIS PROVES ABSOLUTELY NOTHING!A WHOPPING $100,000 ON ADS:Facebook has turned over all information about ads  likely  purchased by Russian operatives to special counsel Robert Mueller, according to a report.A source familiar with the matter told Reuters on Wednesday that the social media giant had sent the former FBI director data including copies of the ads and the identity of the buyers. That report followed news that an internal Facebook investigation found it is agents of the Kremlin may have spent $100,000 on ads with  divisive messages  between June 2015 and May 2017.A Facebook blog post published on Wednesday said the operation involved 3,000 separate ads over a two-year period and was likely to have been run out of Russia. In addition, Facebook found 470 affiliated fake accounts and pages.PRESIDENT TRUMP IS CORRECT   IT S A  WITCH HUNT :Mueller is investigating Russian efforts to influence the 2016 election and whether the Trump campaign colluded with the Kremlin. The investigation has dogged and frustrated President Donald Trump, who has called it a  witch hunt  and a  hoax. According to Facebook, about $50,000 of the funds   about 2,200 ads   were potentially related to affecting U.S. politics. The majority of the ads did not reference the presidential election, voting or a specific candidate. However, the ads focused on  divisive social and political messages  about hot-button topics including LGBT rights, race, immigration and gun rights. Facebook has shared its findings with U.S. authorities.WHAAAAT?  EVIDENCE  OF WHAT EXACTLY?Facebook said in April that it found evidence some groups used its platform to sway the outcome of the election.It did not specify targets or who was behind the attack, but said its own findings did  not contradict  a U.S. Director of National Intelligence report in January about Russian efforts to influence the election.Via: CNBC ",left-news,"Sep 8, 2017",1
Putin turned Russia election hacks in Trump's favor: U.S. officials,"WASHINGTON (Reuters) - Russian President Vladimir Putin supervised his intelligence agencies’ hacking of the U.S. presidential election and turned it from a general attempt to discredit American democracy to an effort to help Donald Trump, three U.S. officials said on Thursday. U.S. intelligence agencies’ conclusion that Russia tried to influence the election by hacking people and institutions, including Democratic Party bodies, has angered President-elect Trump, who says he won the Nov. 8 vote fairly. Russian officials have denied accusations of interference in the U.S. election. Separately, a senior White House official said on Thursday that Putin was likely to have been aware of the cyber attacks but he fell short of accusing the Russian president.       “I don’t think things happen in the Russian government of this consequence without Vladimir Putin knowing about it,” Ben Rhodes, the White House’s deputy national security adviser, told MSNBC. “When you’re talking about a significant cyber intrusion like this, we’re talking about the highest levels of government.” The U.S. officials - who have knowledge of intelligence information on the matter - said on the condition of anonymity that the hacking of U.S. political groups and figures had a more general focus at first. “This began merely as an effort to show that American democracy is no more credible than Putin’s version is,” one of the officials said. “It gradually evolved from that to publicizing (Hillary) Clinton’s shortcomings and ignoring the products of hacking Republican institutions, which the Russians also did,” the official said. By the fall, the official said, it became an effort to help Trump’s campaign because “Putin believed he would be much friendlier to Russia, especially on the matter of economic sanctions” than Democratic rival Clinton. Democratic President Barack Obama said in an interview with National Public Radio that the United States will take action against Russia. “I think there is no doubt that when any foreign government tries to impact the integrity of our elections ... we need to take action and we will,” he said according to excerpts of the Thursday interview released by NPR. “At a time and a place of our own choosing. Some of it may be ... explicit and publicized; some of it may not be. ... Mr. Putin is well aware of my feelings about this, because I spoke to him directly about it,” Obama said. NBC reported earlier that U.S. intelligence officials have “a high level of confidence” Putin was personally involved in the Russian cyber campaign against the United States. Hacked emails of Democratic operatives and Clinton aides were leaked during the presidential campaign, and at times dominated the news agenda. The U.S. officials said Russia also hacked Republicans but did little to nothing with the information they found.  Russian Foreign Minister Sergei Lavrov told state TV channel Rossiya-24 that he was “dumbstruck” by the NBC report of Putin’s alleged involvement. “I think this is just silly, and the futility of the attempt to convince somebody of this is absolutely obvious,” he said. Trump, who takes office on Jan. 20, has brushed off reports of Russian hacking of U.S. political institutions.         “If Russia, or some other entity, was hacking, why did the White House wait so long to act? Why did they only complain after Hillary lost?” Trump wrote in a post on Twitter on Thursday. In fact, the U.S. government did formally accuse Russia of a campaign of cyber attacks against U.S. political organizations in October - one month ahead of the election. Obama last week ordered a review by the U.S. intelligence agencies about foreign interference in the 2016 election. Asked on Thursday about the hacks, Secretary of State John Kerry described how Obama had been considering the evidence ahead of the October announcement. “The president made the decision based on the input that was carefully, carefully vetted by the intelligence community ... that he did have an obligation to go out to the country and give a warning. And he did so,” Kerry said at a news briefing.              The three U.S. officials who spoke to Reuters said the fact that Putin oversaw a hacking operation was not surprising and is standard operating procedure in Russia. “If anything, given his background as a KGB officer, Putin has a much tighter grip on all Russian intelligence operations, civilian and military, foreign and domestic, than any democratic leader does,” one official said. The reports of Russian hacking have raised concerns among both political parties in Congress, with top Republicans breaking with Trump to call for closer scrutiny. Some Republican lawmakers have also questioned Trump’s pick for Secretary of State, Exxon Mobil Corp Chief Executive Rex Tillerson, who has close business ties to the Russian government. ",politicsNews,"December 15, 2016 ",0
Tillerson gets first briefings at State Department: spokesman,"WASHINGTON (Reuters) - U.S. Secretary of State-designate Rex Tillerson visited the State Department on Tuesday for briefings, a spokesman said, a day after the former oil executive narrowly won approval from a Senate committee. “Secretary-designate Tillerson visited the State Department today for briefings,” the State Department spokesman said without elaborating. It was Tillerson’s first meetings at the State Department since U.S. President Donald Trump named him as his choice for secretary of state. The Senate Foreign Relations Committee voted 11-10 on Monday to approve Tillerson, a former Exxon Mobil Corp chairman. ",politicsNews,"January 24, 2017 ",0
